5,2,
31,1,
2,1,2,
5,1,2,3,4,5,
1,1,2,5,3,4,
40,1,3,
14,1,3,2,4,5,
3,1,3,2,5,4,
4,1,3,4,2,5,
5,1,3,5,
1,1,3,5,2,
18,1,3,5,2,4,
5,1,3,5,4,2,
1,1,4,2,3,5,
1,1,4,3,2,5,
10,1,5,
1,1,5,2,3,4,
2,1,5,2,4,3,
1,1,5,3,
13,1,5,3,2,4,
1,1,5,3,4,
4,1,5,3,4,2,
1,1,5,4,2,3,
6,2,
1,2,1,
4,2,3,
1,2,3,1,4,5,
1,2,3,5,4,1,
3,2,4,
3,2,4,1,3,5,
2,2,4,3,1,5,
1,2,4,5,3,1,
1,2,5,
34,3,
18,3,1,
12,3,1,2,4,5,
1,3,1,4,2,5,
1,3,1,5,
7,3,1,5,2,4,
3,3,1,5,4,2,
4,3,2,
3,3,2,1,4,5,
1,3,2,4,1,5,
1,3,2,4,5,1,
1,3,2,5,1,4,
2,3,2,5,4,1,
2,3,4,2,1,5,
8,3,5,
3,3,5,1,
9,3,5,1,2,4,
2,3,5,1,4,2,
1,3,5,2,
2,3,5,2,1,4,
4,3,5,2,4,1,
1,3,5,4,1,2,
5,3,5,4,2,1,
3,4,
1,4,1,
1,4,1,3,5,2,
7,4,2,
1,4,2,1,5,3,
2,4,2,5,3,1,
1,4,3,
1,4,3,5,2,1,
1,4,5,
2,4,5,3,2,1,
45,5,
10,5,1,
1,5,1,2,3,4,
7,5,1,2,4,3,
4,5,1,3,2,4,
4,5,1,3,4,2,
2,5,1,4,2,3,
1,5,1,4,3,2,
7,5,2,
1,5,2,1,3,4,
1,5,2,1,4,3,
1,5,2,3,1,4,
1,5,2,3,4,1,
4,5,2,4,3,1,
11,5,3,
3,5,3,1,
12,5,3,1,2,4,
3,5,3,1,4,2,
2,5,3,2,1,4,
2,5,3,2,4,1,
5,5,3,4,2,1,
2,5,4,
1,5,4,1,3,2,
4,5,4,2,1,3,
3,5,4,2,3,1,
4,5,4,3,2,1,
Candidate 1,THOMSON Robert,UG,
Candidate 2,BIRD David,UG,
Candidate 3,CROSS John,UG,
Candidate 4,MOXEY Aaron,UG,
Candidate 5,LYON Clint,UG,
NSW Local Government 2012 Walcha Council - B Ward,
